mods_id,xi,omega,alpha,name,value,params_1,wl_weight,post_tx_weight,efficiency_weight,cpra_weight,peds_weight,pld_weight,bio_weight,abo_weight,height_weight,cost_weight,distance_weight,method
tx_ppy,121.79829253787024,13.708188808315324,1.6146498053673244,subreg,West South Central,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,61.032061968160605,8.197434458790577,0.928439915403779,subreg,West South Central,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,391.1102376685956,23.92121732318465,-3.3931741155863957,subreg,West South Central,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,68.2904155393879,9.916246909676204,1.0064240900546877,subreg,West South Central,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.827456473680927,1.349189428424867,0.7934449446750034,subreg,West South Central,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,511.7299090619651,31.096710740111213,-1.0839416383413971,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_count,353.35015990579257,21.74726426369338,-0.4815523385567567,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wait_death,33.747670210088245,7.4737368848075425,0.8707344539976107,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.422224072808149,2.836708293527477,1.225169775687159,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_ppy,111.77751628702823,14.625162364325252,1.3977343263030189,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,67.16644669658685,12.859879214973049,2.0103269550546528,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,516.463940166452,40.11887094384304,-5.290973232160955,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,34.349531994934686,8.598402015487133,1.2516149679124482,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,8.98383996784977,2.2145575749767485,1.195357988158973,subreg,Mountain,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,1009.7074912312014,36.94088187172855,-0.5221841625536388,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_count,638.3149516739442,32.15330776718269,1.2781720549719129,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wait_death,88.99606490897932,9.805910847383482,0.06351423281827288,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wld_ppy,14.845089694518853,2.17501199644045,0.8754929065475615,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_ppy,109.67771826696143,11.700805675288926,1.7816252194584952,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,75.57340240950813,8.937002857571555,1.0628442453655125,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,317.643132236211,24.092006547682264,5.29389764156007,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,69.18953247356875,11.50464153579766,1.2779330893045533,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.681129729587608,1.5481792352288914,1.1169895745145944,subreg,Pacific,295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,231.326389625858,22.33342748427987,1.0070829290245158,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_count,197.9643059462201,20.68682923016358,1.2089934321868858,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wait_death,26.13176991047277,8.060400769408322,1.3812375918840418,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wld_ppy,129.93534073679933,280.7347180469405,10.026010264522151,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_ppy,989.9054428546806,1755.3659485350454,7.851973645918584,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,NA,NA,NA,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,782.0290133320821,49.32435978833026,0.03880496252365707,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,30.8556909158126,7.741298107704853,1.356318686960534,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,14.148942557599277,3.2266144447864096,1.061556536443425,wlauc_cat2,"(-Inf,75]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,182.8811748035738,16.926685316337593,0.6866794073122549,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_count,167.4483529163366,15.209990445195192,0.5224475938107895,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wait_death,10.187155685997178,5.227466804011162,1.795862506611472,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wld_ppy,51.12120119520458,84.464867213567,5.499503798145069,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_ppy,830.308223501143,827.0420368974507,3.85976000185446,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,3.649117074766786,0.8578936297947554,2.0701704629053257,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,630.528681931823,62.584055569961706,0.8819712970859651,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,21.753511876934372,7.098541397884529,1.5170382497249366,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,12.090586499833057,3.574332776416561,1.157910951185845,wlauc_cat2,"(75,150]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,310.39997268841506,21.473661413387884,0.6960384169125873,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_count,239.2142007496668,18.061188487649147,0.5515493574386847,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wait_death,48.296863590024685,7.513026032954654,-0.647053137177811,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wld_ppy,60.161528637596064,20.64991696777835,1.9909755641896871,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_ppy,336.4407114484781,97.72369419432532,3.070344957867225,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,12.875529330306271,2.487678395143464,1.7508220188889956,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,397.56120169393495,41.817584957312256,1.8404712431249433,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,35.42226404172134,6.528180993691923,-0.7142963218993816,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.00535277418028,2.566261877764429,0.7943076409847896,wlauc_cat2,"(150,225]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,1303.784121527165,45.82301609024666,0.9981464818437424,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_count,770.4638926364931,32.521066949591166,-0.6211764118293471,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wait_death,200.7286505533734,18.700872293022073,0.8825495229051894,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wld_ppy,31.28526640310653,3.121210991937492,0.9848876974191344,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_ppy,112.96366907778524,9.6211985309891,1.1886898281975198,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,70.9823766252222,7.177002126759912,1.332733460576986,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,355.33615077176944,13.57882553629308,0.6926617746218104,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,85.60193164407286,12.144763573870078,1.2336360018069936,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.78748310540344,1.6392055667904248,1.4488461126627743,wlauc_cat2,"(225,300]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,5221.974212442344,80.23786005732482,-0.5699355954422887,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_count,3712.236815303227,66.96713801830998,-0.5963589765492479,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wait_death,270.4860411690218,18.67565196403929,0.3407342040930896,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
wld_ppy,7.927173701467843,0.6266758583047296,1.0063708276273364,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
tx_ppy,107.93621544711569,5.098944958245104,1.0905964656739566,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_wlt,85.36904390497756,5.736215639654403,0.8101998546345617,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
med_dist,362.9580806007401,6.205901765464208,-0.8474905278027844,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
post_tx_death,417.5068530087437,25.496106580634393,-1.2458282010748634,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.8817248252551,0.5405367107381561,-0.7458243184898398,wlauc_cat2,"(300,365]",295,0.25,0.35,0.05,0.05,0.2,0.05,0.05,NA,NA,NA,NA,Supply-CAS
can_count,7227.089960596387,96.61887715933256,0.7820082062723679,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,5180.609335433888,73.57910316004495,-0.40025246900880895,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,555.2321440173986,30.866519040828095,-0.8141174598228575,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.749974683046206,0.6692687746052504,-0.5483770276087137,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,125.80941162581357,5.678061483339991,1.039036688444703,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,56.49727289917574,4.532582956687016,1.3453069585215118,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,791.4678713793404,11.454072450943432,-0.6391708719005699,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,579.6506872775909,31.08309339887727,1.3250460822748245,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.106372245952516,0.5482679884393584,1.411240228217698,ov,ov,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1976.6776265395456,52.90161740880069,-0.700369978064471,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1396.9277157558656,44.215572301858984,-0.3790946234469524,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,66.20719613107906,9.78574449560263,0.6546684137029803,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,4.1674137022529685,0.4959839808414887,-0.28856217877339824,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,76.47656074658308,5.427165829821262,1.2236352130252135,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,119.80781281597116,12.876582056783898,1.1720797672018897,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,758.7596453087729,22.05863793288284,1.3752113596028392,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,145.34428566940676,16.555480467362603,1.0734170408726047,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.555527087704078,0.895508021404263,0.5332734450624711,dx_grp,A,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,454.68784807598234,25.44037859466733,-0.681373580404184,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,290.1763788451027,18.086261941108994,-0.4538961758575124,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,37.4852054652006,6.267602339877894,-0.4700078779717574,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.285300919158232,3.2332723183717103,1.285665991683783,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,94.7516416011796,17.41235205914484,1.9868872571050529,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,62.99239397881877,12.343620404823588,1.6855496449227534,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,835.7740018775437,50.01041203978349,-1.0716558974255652,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,28.140058388744663,7.1480387269313646,1.142887181489097,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,8.834552065757554,2.4078332160483833,1.378251035148221,dx_grp,B,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,615.0631716935964,32.75522150732308,-1.1641241793952732,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,526.3494799903847,29.7248595960074,-1.1802344316758242,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,16.81875921640556,5.544030164684576,0.9462468859343524,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,7.723953250678959,2.934509895543548,1.281998455007327,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,223.7496014408394,30.576463014577676,1.9042036173298815,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,18.63963833293509,3.914045747219049,1.8146791695311053,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,777.3989083782992,30.39720558730266,-0.207223775686436,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,51.19314327313327,7.272260946440228,-0.5693416142717291,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,7.239116171896626,1.3093918315148272,0.8519849192761934,dx_grp,C,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,4228.64310161344,88.26083478081323,1.249005790955754,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,3016.154461671221,65.76132353441761,-0.8615257542376299,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,426.8595602909338,26.186966887447284,-0.7826411484308968,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,22.394026145909702,1.456220679498407,0.9307487629053536,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,162.39778723981868,8.602606423155452,0.9591243686913395,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,44.71080767594083,4.199157531769258,1.6293716017467792,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,805.0534437641718,17.334252195679987,-1.4918658506774127,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,359.0426765267539,19.104320236685744,0.3187502342938664,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.078496233513151,0.5977059896766979,0.34875338230359526,dx_grp,D,296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1151.8070144553856,39.71477980428958,-0.6254478518520364,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,709.6533068316227,30.54041065067734,0.7869495455832741,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,97.89064283758884,11.76069657225031,0.572661237876569,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.914412487957708,1.7842571460511856,0.7099974955444345,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,97.99626356046168,9.578672924546956,1.4695221117515602,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,75.7889298761874,10.318782137424035,1.673398598240592,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,775.5332568125629,24.5210500059114,0.37096844119388095,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,74.29246047097661,10.62872223955053,1.030807032568252,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,8.870016600515068,1.4295007221912623,1.3345036200453484,hgt_cat,"(-Inf,62.2]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1561.2104803129562,47.72722577386591,0.859744636962654,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1101.205394073525,36.38429925789463,-0.598568682846892,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,101.74542087877153,14.178122112315336,1.3301558821377968,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,10.785076063151584,1.5019797699605948,1.172153672393762,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,110.16924219563336,8.086195386383137,1.0306106107003596,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,64.04413952712389,6.722080774455605,0.9836999196266796,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,779.4397927946645,21.85150681942079,0.5053156295789947,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,116.43149264733952,13.183746293876672,0.9094582704951516,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.831439067292996,1.0201944277175643,0.6346899887339635,hgt_cat,"(62.2,65]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1265.0723997034197,39.784907554122285,-0.5241846108873373,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,847.1849916956968,37.41724583346052,0.8474717838088898,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,84.96618972349094,11.74321242803469,0.8855116422237719,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.634143676785342,1.722740393971626,0.9396668542622106,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,112.98062352482296,10.155327063163146,1.4135594150192816,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,61.17403626835051,8.969522766962706,1.511189169550144,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,787.1742223518715,22.876329407978247,0.05365256180207984,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,92.15125564438212,11.690398422686874,1.038683349316804,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.862020445960852,1.184791648253224,0.8442031507107278,hgt_cat,"(65,67]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1859.961504584683,53.162342130840315,1.0330589147612317,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1318.9173663078216,43.39703769292317,0.917770893114112,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,152.23068363704397,12.968857950760952,-0.3553321664308049,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.693720539747837,1.5319433106898754,1.0217021117902814,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,124.7947177383374,10.249775408532654,1.4838986145572144,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,57.679505500433706,6.836119310609829,1.1353271665702662,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,783.8312359896812,17.566753901890344,0.15995697037865522,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,146.99551048869728,15.012259066775504,0.9000120574836428,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.042476416616564,1.0220709861635258,0.8698119683279824,hgt_cat,"(67,70]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1433.4309021887275,43.58657050625183,-0.7389305883199754,hgt_cat,"(70, Inf]",296,0.25,0.35,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
